Tweet,clean_text,sentiment_polarity,sentiment_subjectivity,sentiment
"Grab your Best Today...

Purchase HP Laser Printer from Airtel Wireless Inc.

HP LaserJet Pro MFP M130fw Wireless All in One Laser Printer - G3Q60A

Order Us: orders@airtelwireless.us

#HP #HPE #printer #bestbuy #airtelwirelessinc #availablenow #thursdaymorning https://t.co/8jOKNAAT8x","grab your best today

purchase hp laser printer from airtel wireless inc

hp laserjet pro mfp mfw wireless all in one laser printer  gqa

order us ordersus

hp hpe printer bestbuy airtelwirelessinc availablenow thursdaymorning ",1.0,0.3,positive
@HPSupport I am only starting  I wasted a lot of money on this printer and it has caused so much stress. I am entitled to legal recourse for mental health alone.  I have wasted hundreds of pounds on IT supper. Your products are junk @HP #hewlettpackard #deinfluencing #rage, i am only starting  i wasted a lot of money on this printer and it has caused so much stress i am entitled to legal recourse for mental health alone  i have wasted hundreds of pounds on it supper your products are junk  hewlettpackard deinfluencing rage,-0.014285714285714287,0.24285714285714285,negative
"@Polos_16 Thanks for reaching out to us, Could you please DM us using the below link with the printer serial number and the exact issue faced by you?
Regards,
HP Support https://t.co/a2xkfCK3U9"," thanks for reaching out to us could you please dm us using the below link with the printer serial number and the exact issue faced by you
regards
hp support ",0.225,0.225,positive
@HP why would you let the printer retract the print when it is finished. When I’m to late to get it out. He retracts is with every time paperjams as affect 😡, why would you let the printer retract the print when it is finished when im to late to get it out he retracts is with every time paperjams as affect ,-0.3,0.6,negative
"Unless a product is hazardous to the operation of the printer (which belongs to me &amp; not to HP), I should be able to use whichever cartridge I wish. 
Electronically restricting the ink I can use in my machine, is sinister. 
Will have a word with my competition lawyer friends.","unless a product is hazardous to the operation of the printer which belongs to me amp not to hp i should be able to use whichever cartridge i wish 
electronically restricting the ink i can use in my machine is sinister 
will have a word with my competition lawyer friends",0.20000000000000004,0.8416666666666667,positive
"@HelenKirwan Hi Helen, thank you for reaching out to us. We regret any inconvenience caused. I understand that you need assistance with the Printer. Kindly help me with the Product serial number via DM for further assistance.", hi helen thank you for reaching out to us we regret any inconvenience caused i understand that you need assistance with the printer kindly help me with the product serial number via dm for further assistance,0.3,0.7,positive
"@CageFooName It was the fourth and final cartridge, the first three having worked fine. 
Makes me determined not to buy genuine HP ink and instead to source whichever alternatives most effectively identify as HP. 
Or may go scorched earth &amp; replace the printer."," it was the fourth and final cartridge the first three having worked fine 
makes me determined not to buy genuine hp ink and instead to source whichever alternatives most effectively identify as hp 
or may go scorched earth amp replace the printer",0.3095238095238096,0.519047619047619,positive
"@DCCommish @HP Hey there,

Thanks for reaching out to us, 
We understand that we've fallen short of your expectations, please send us a DM about the concern about the printer and we shall continue to assist you further

Regards,
HP Support https://t.co/a2xkfCK3U9","  hey there

thanks for reaching out to us 
we understand that weve fallen short of your expectations please send us a dm about the concern about the printer and we shall continue to assist you further

regards
hp support ",0.06666666666666667,0.3333333333333333,positive
"HP DeskJet Compact All-in-One Wireless Printer for $79.89, retail $105!

https://t.co/flr49616xq https://t.co/o2hwBZ5ngZ","hp deskjet compact allinone wireless printer for  retail 

 ",0.0,0.0,neutral
"My HP printer has received an online update instructing it no longer to accept ersatz, non-HP printer cartridges. It had happily, until today, printed out 1000s of pages via the ersatz (and cheaper) cartridges, but this morning said ""no mas"".
Printer fascism.","my hp printer has received an online update instructing it no longer to accept ersatz nonhp printer cartridges it had happily until today printed out s of pages via the ersatz and cheaper cartridges but this morning said no mas
printer fascism",0.8,1.0,positive
"@musharbash_b For printers, there is HP (super-obnoxious and intrusive business model) and Brother (cheap, reliable, ink by the gallon, lasts forever). Is there a Brother-like alternative to John Deere?", for printers there is hp superobnoxious and intrusive business model and brother cheap reliable ink by the gallon lasts forever is there a brotherlike alternative to john deere,0.4,0.7,positive
@HP you should be ashamed of the shitty printers you put out  these days.  You were #1 now your 💩, you should be ashamed of the shitty printers you put out  these days  you were  now your ,0.0,0.0,neutral
"@HP I will never buy another HP printer as long as I live, going to make sure the US govt doesn't either.  They have lost their place in the market with the crap they produce.", i will never buy another hp printer as long as i live going to make sure the us govt doesnt either  they have lost their place in the market with the crap they produce,-0.053409090909090934,0.6472222222222221,negative
@Nibus [jamming your work into the paper slot of my HP deskjet because i don't have a 3d printer to steal something with] hahah ole boydy's gonna be rich, jamming your work into the paper slot of my hp deskjet because i dont have a d printer to steal something with hahah ole boydys gonna be rich,0.375,0.75,positive
HP Sprocket Select Portable Instant Photo Printer for Android and iOS devices (Eclipse) Prints on 2.3×3.4” Sticky-Backed Zink Photo https://t.co/OqeGbrIJv8,hp sprocket select portable instant photo printer for android and ios devices eclipse prints on  stickybacked zink photo ,0.0,0.6666666666666666,neutral
"Like It👍 from Computers &amp; Accessories in Amazon

HP 67 Black Ink Cartridge | Works with …

Original HP Ink is engineered to work with HP printers to provide consistent qu…

https://t.co/2tRMTZaTTM","like it from computers amp accessories in amazon

hp  black ink cartridge  works with 

original hp ink is engineered to work with hp printers to provide consistent qu

",0.1527777777777778,0.4777777777777778,positive
"Valuetoner Remanufactured Ink Cartridges Replacement for HP 952 XL 952XL High Yield for OfficeJet Pro 8710 8720 7740 8740 7720 8715 8702 Printer (1 Black,1 Cyan,1 Magenta,1 Yellow, 4 Pack)
https://t.co/NH0L6ZPY7k https://t.co/m5nkTaFR2p","valuetoner remanufactured ink cartridges replacement for hp  xl xl high yield for officejet pro        printer  black cyan magenta yellow  pack
 ",-0.002222222222222218,0.3244444444444444,negative
"Why Pay More for Branded Toner? MTECH offers high-quality alternatives also a wide variety of toner products at very competitive prices powder, compatible toner, HP, Canon, and Samsung printer toner, printer parts and other accessories.
#MTECHtoner  #mtechtoner  #tonercartridges https://t.co/3mSOfSV4YJ","why pay more for branded toner mtech offers highquality alternatives also a wide variety of toner products at very competitive prices powder compatible toner hp canon and samsung printer toner printer parts and other accessories
mtechtoner  mtechtoner  tonercartridges ",0.11499999999999999,0.315,positive
"Compatible Toner Cartridge
For HP 126A Cyan (CE311A) LaserJet Toner Cartridge
Free shipping all over in Qatar
Call/WhatsApp: +974 5537 9001
+974-3366-8482
https://t.co/kcWj20ybVc
#HP #qatar #inkjet #inkcartridges #tonercartridges #printers #shoponline #compatible https://t.co/f2imyoPZ21","compatible toner cartridge
for hp a cyan cea laserjet toner cartridge
free shipping all over in qatar
callwhatsapp   


hp qatar inkjet inkcartridges tonercartridges printers shoponline compatible ",0.4,0.8,positive
@HP why would you feel the need to package printer paper in plastic ... then boast about paper recycling and FSC on the wrapping?? #waste #plastic #usepaper https://t.co/jJi51vDKMO, why would you feel the need to package printer paper in plastic  then boast about paper recycling and fsc on the wrapping waste plastic usepaper ,-0.2,0.0,negative
"HP Deskjet Ink Advantage 2338 All-in-One Printer, Scanner and Copier for Home for Home for Dependable Printing and scanning, Simple Setup for Everyday Usage, Ideal for Home.

Deal:
-41% ₹4,121✅
https://t.co/IrFfJdus8L","hp deskjet ink advantage  allinone printer scanner and copier for home for home for dependable printing and scanning simple setup for everyday usage ideal for home

deal
 
",0.2333333333333333,0.6523809523809524,positive
"Palmtree Remanufactured HP 65 Ink Cartridges Black Color Combo Pack Replacement for HP 65XL 65 XL for HP Envy 5055 Ink Cartridges 5052 5058 DeskJet 3755 2655 2652 3752 3700 Printer (1 Black, 1 Color)
https://t.co/3I9IDKm7qk https://t.co/uUHyi8ov1K","palmtree remanufactured hp  ink cartridges black color combo pack replacement for hp xl  xl for hp envy  ink cartridges   deskjet      printer  black  color
 ",-0.16666666666666666,0.43333333333333335,negative
@angiefuz @stevedesigner @HPSupport @dresscodeshirts It sure was and on that occasion it was a HP printer as well 😆🌈,    it sure was and on that occasion it was a hp printer as well ,0.5,0.8888888888888888,positive
"For Supply and Procurement Deal’s of Anything ICT ( Laptop’s, Desktop’s, Printer’s, All in One , Accessories , Softwares, Toners , ink) I’m still the Best Plug 🔌. Best Prices ✅ , Best Product’s . Authorized Partners (Hp, Dell, Lenovo) 🫡💯
📍Abuja , Nationwide Delivery 🚚 https://t.co/Z4DOrodL1e","for supply and procurement deals of anything ict  laptops desktops printers all in one  accessories  softwares toners  ink im still the best plug  best prices   best products  authorized partners hp dell lenovo 
abuja  nationwide delivery  ",1.0,0.3,positive
"HP launched a new firmware package recently, targeting aftermarket cartridges. 

The printer will not print and displays “Indicated cartridges blocked for containing a non-HP chip. Event Code: 10.00.46.”

More at https://t.co/DDEzBYsDoD 
#HP   #firmware    #cartridge https://t.co/uerkSEBRRb","hp launched a new firmware package recently targeting aftermarket cartridges 

the printer will not print and displays indicated cartridges blocked for containing a nonhp chip event code 

more at  
hp   firmware    cartridge ",0.21212121212121213,0.40151515151515155,positive
"HP Sprocket Portable 2x3"" Instant Photo Printer (Blush) Print Pictures on Zink Sticky-Backed Paper from your iOS &amp; Android Device. https://t.co/LR5ZzhOplo",hp sprocket portable x instant photo printer blush print pictures on zink stickybacked paper from your ios amp android device ,0.0,0.6666666666666666,neutral
Replacement Parts for Printer PRTA12488 Assy Duplex CN459-60375 for HP981 for HP Pagewide Color 586dn 556xh 586z 586f 556 586 E55650 E58650 Diverter Guide https://t.co/UmuXr0xhcH,replacement parts for printer prta assy duplex cn for hp for hp pagewide color dn xh z f   e e diverter guide ,0.0,0.0,neutral
"Flat 35% off on HP Deskjet Ink Advantage 2335 All-in-One Printer, Scanner and Copier for Home for Home for Dependable Printing and scanning, Simple Setup for Everyday Usage, Ideal for Home. https://t.co/9J31D2eRSq",flat  off on hp deskjet ink advantage  allinone printer scanner and copier for home for home for dependable printing and scanning simple setup for everyday usage ideal for home ,0.16875,0.5205357142857143,positive
"Flat 12% off on HP Smart Tank 670 All-in-One Wireless Integrated Ink Tank Colour Printer, Scanner, Copier with Auto-Duplex, High Capacity Tank (8000 Black, 6000 Colour) with Automatic Ink Sensor Gray, 48.0x23.9x41cm https://t.co/srxCpN7dC5",flat  off on hp smart tank  allinone wireless integrated ink tank colour printer scanner copier with autoduplex high capacity tank  black  colour with automatic ink sensor gray xxcm ,0.04565476190476191,0.43529761904761904,positive
"The HP Color LaserJet Enterprise Flow MFP M880z is a multifunction printer, copier, scanner, and fax machine (MFP) that was created to meet the demands of modern workplaces.

HP Color LJ Enterprise flow MFP M880z
Php 481,990.00

#HPLaserJet #OfficeEfficiency #OtcerPH https://t.co/sKtKiqUzvb","the hp color laserjet enterprise flow mfp mz is a multifunction printer copier scanner and fax machine mfp that was created to meet the demands of modern workplaces

hp color lj enterprise flow mfp mz
php 

hplaserjet officeefficiency otcerph ",0.2,0.3,positive
"Grab the crazy deal of the HP Smart Tank 529 All-in-One Color Printer at a huge discount! 🤩
☑️ Compact design, guided setup, smart guided control panel, and low ink sensing
☑️ EMI starts at ₹557
☑️ Get up to 20% off

Hurry up and order before the deal expires! 🕕
@HP https://t.co/ppR8xc7JCB","grab the crazy deal of the hp smart tank  allinone color printer at a huge discount 
 compact design guided setup smart guided control panel and low ink sensing
 emi starts at 
 get up to  off

hurry up and order before the deal expires 
 ",0.045714285714285735,0.6771428571428572,positive
"shoutout to hp photosmart c4780 gotta be one of the shittiest printers out there

Awesome new features such as
-unreliability
-Notfucking working half of the time
-shittiest software known to mankind

but thats not all, for now and forever you can buy ink for 60 fucking dollars f","shoutout to hp photosmart c gotta be one of the shittiest printers out there

awesome new features such as
unreliability
notfucking working half of the time
shittiest software known to mankind

but thats not all for now and forever you can buy ink for  fucking dollars f",0.07393939393939393,0.5842424242424242,positive
"قم بترقية مساحة عملك من خلال عرض الحزمة الخاص بنا! احصل على كمبيوتر محمول وطابعة اتش بي بأسعار ولا أروع!
متوفرة للطلب في معارضنا!

Upgrade your workspace with our bundle offer! Get an HP laptop and HP printer at unbeatable prices
Available in our showrooms
https://t.co/nmtyVzSVs6 https://t.co/858QrEXSqM","قم بترقية مساحة عملك من خلال عرض الحزمة الخاص بنا احصل على كمبيوتر محمول وطابعة اتش بي بأسعار ولا أروع
متوفرة للطلب في معارضنا

upgrade your workspace with our bundle offer get an hp laptop and hp printer at unbeatable prices
available in our showrooms
 ",0.4,0.4,positive
"Buy an HP laserjet printer today and get up to €𝟒𝟎 in cash back!

Get yours today: https://t.co/Doit70BguO
𝘝𝘢𝘭𝘪𝘥 𝘶𝘯𝘵𝘪𝘭 31/03/2023 𝘰𝘳 𝘴𝘵𝘰𝘤𝘬 𝘭𝘢𝘴𝘵𝘴, 𝘛&amp;𝘊 𝘢𝘱𝘱𝘭𝘺. https://t.co/7gu8EfTDTs","buy an hp laserjet printer today and get up to  in cash back

get yours today 
𝘝𝘢𝘭𝘪𝘥 𝘶𝘯𝘵𝘪𝘭  𝘰𝘳 𝘴𝘵𝘰𝘤𝘬 𝘭𝘢𝘴𝘵𝘴 𝘛amp𝘊 𝘢𝘱𝘱𝘭𝘺 ",0.0,0.0,neutral
https://t.co/w09AMyFdbC HP DeskJet 3772 Printer Wireless Scanning to PC - 123 HP Install #Computer #Printer #Drivers #Software, hp deskjet  printer wireless scanning to pc   hp install computer printer drivers software,0.0,0.0,neutral
Check out this listing I just added to my #Poshmark closet: HP Deskjet 2752 Printer. https://t.co/xgSe6W633W #shopmycloset @poshmarkapp,check out this listing i just added to my poshmark closet hp deskjet  printer  shopmycloset ,0.0,0.0,neutral
"High Yield for HP 64XL Ink Cartridges Combo Pack Replacement for HP Ink 64 64XL for HP Envy Photo 7855 7858 7155 7800 7100 7164 7158 6252 Envy 7255e Inspire 7950e Tango X Printer(1 Black,1 Color)
https://t.co/kTxl0TdOuK https://t.co/31hrOoMrMB","high yield for hp xl ink cartridges combo pack replacement for hp ink  xl for hp envy photo         envy e inspire e tango x printer black color
 ",-0.003333333333333327,0.48666666666666664,negative
https://t.co/irZDQzBN4G HP Printer Setup (HP Print and Scan Doctor) | 123 HP Setup Scan to Computer #Computer #Printer #Drivers #Software, hp printer setup hp print and scan doctor   hp setup scan to computer computer printer drivers software,0.0,0.0,neutral
https://t.co/cpspgcfGGh HP DeskJet 3772 Printer Setup and WiFi Connect - https://t.co/nL67Et7EL4 #Computer #Printer #Drivers #Software, hp deskjet  printer setup and wifi connect   computer printer drivers software,0.0,0.0,neutral
"https://t.co/GMokKnZHbW https://t.co/d8SFGrgv9p Printer Setup, HP Smart Tank 500, 600 Printer Connect to WiFi #Computer #Printer #Drivers #Software",  printer setup hp smart tank   printer connect to wifi computer printer drivers software,0.21428571428571427,0.6428571428571429,positive
"https://t.co/THfvuEl8fE HP Printer Drivers Download | https://t.co/nL67Et7EL4, scan, install With Windows 10 #Computer #Printer #Drivers #Software", hp printer drivers download   scan install with windows  computer printer drivers software,0.0,0.0,neutral
"@prnayak1967 Hello Pradeep, 
Welcome to HP Support! 
I am sorry for the trouble you are going through. As per the tool, the printer is out of warranty support however, requesting you send me a direct message with the invoice copy and let me get this going for you. 
Regards, 
HP Support https://t.co/a2xkfCK3U9"," hello pradeep 
welcome to hp support 
i am sorry for the trouble you are going through as per the tool the printer is out of warranty support however requesting you send me a direct message with the invoice copy and let me get this going for you 
regards 
hp support ",0.05000000000000001,0.625,positive
"HP Laserjet 107a is a monochrome laser printer.
✅  It is designed for personal or small office use.
✅  The printer has a print speed of up to 21 pages per minute.
✅  It has a 150-sheet input tray.
✅  The printer supports manual duplex printing.
kes 25000/= 
Call 0707311340 https://t.co/qHzZHKCvW8","hp laserjet a is a monochrome laser printer
  it is designed for personal or small office use
  the printer has a print speed of up to  pages per minute
  it has a sheet input tray
  the printer supports manual duplex printing
kes  
call  ",-0.125,0.35,negative
"HP Deskjet Ink Advantage 2336 All-in One-Color Printer (F5S29B)

👉 Order Now: https://t.co/8WVPJOHsOh

#hpprinter #hp2336printer #2336colorprinter https://t.co/WcquOYAtB2","hp deskjet ink advantage  allin onecolor printer fsb

 order now 

hpprinter hpprinter colorprinter ",0.0,0.0,neutral
"🔥38% Price Drop – $99.99 HP Tango Smart Wireless Printer!!

https://t.co/bTSmripQt0 https://t.co/c5WnhYpR4Z"," price drop   hp tango smart wireless printer

 ",0.21428571428571427,0.6428571428571429,positive
"HP Printer Deskjet 3776 / Print / Scan / Copy [T8W39B] 

Rating : 3,0
Cek Promo : https://t.co/TZqE8HOKYQ
Gratis Ongkir : https://t.co/CHLw4Ykxom https://t.co/8ZvsKr1DjL","hp printer deskjet   print  scan  copy twb 

rating  
cek promo  
gratis ongkir   ",0.0,0.0,neutral
"[Cicilan 0% SPayLater] HP Ink Tank 319 Printer (Z6Z13A) / Color / Print Scan Copy/Non Desk Jet 

Rating : 4,9
Cek Promo : https://t.co/qi87Aa1ni4
Gratis Ongkir : https://t.co/Hly8IdHERy https://t.co/3LmuRyOo4q","cicilan  spaylater hp ink tank  printer zza  color  print scan copynon desk jet 

rating  
cek promo  
gratis ongkir   ",0.0,0.0,neutral
"HP OfficeJet 6835 e-All-in-One Printer
https://t.co/R1ffWLkxwo","hp officejet  eallinone printer
",0.0,0.0,neutral
@HP   your desk jet 2755e isn't listed in the printer selection on the app and your support absolutely sucks ass.  You are right up there with @Ticketmaster as one of the absolute worst companies doing business today.  Why the hell I didn't buy an Epson.  I hate YOUR products.,   your desk jet e isnt listed in the printer selection on the app and your support absolutely sucks ass  you are right up there with  as one of the absolute worst companies doing business today  why the hell i didnt buy an epson  i hate your products,-0.32285714285714284,0.7271428571428571,negative
"Can we print out in high quality from your printer? Can we get an ink like the original ink from the brand? Shall we cover the cost and the quality of the work? 100% printer protection.

#Printer #printerink #ink #Epson #canon #HP #Brother #printing #printworks #printers #printer https://t.co/MexBsmEJpk","can we print out in high quality from your printer can we get an ink like the original ink from the brand shall we cover the cost and the quality of the work  printer protection

printer printerink ink epson canon hp brother printing printworks printers printer ",0.2675,0.645,positive
@jyuices hello! depende what ur gonna use it for !! printer ko is hp altho on the cheaper side and its ok for normal stuff pero if ur looking for hq image printing its not the best imo, hello depende what ur gonna use it for  printer ko is hp altho on the cheaper side and its ok for normal stuff pero if ur looking for hq image printing its not the best imo,0.5499999999999999,0.48333333333333334,positive
HP Sprocket Portable 2x3 Instant Photo Printer (Lilac) Zink Paper Bundle https://t.co/P2NgJOzeBt,hp sprocket portable x instant photo printer lilac zink paper bundle ,0.0,0.6666666666666666,neutral
"HP Sprocket Portable 2x3"" Instant Photo Printer (Blush) Print Pictures on Zink Sticky-Backed Paper from your iOS &amp; Android Device. https://t.co/jwM6ej1ibp via @amazon",hp sprocket portable x instant photo printer blush print pictures on zink stickybacked paper from your ios amp android device  via ,0.0,0.6666666666666666,neutral
"HP Sprocket 2x3"" Premium Zink Sticky Back Photo Paper (100 Sheets) Compatible with HP Sprocket Photo Printers, Original Version. https://t.co/Jn0wHXG940 via @amazon",hp sprocket x premium zink sticky back photo paper  sheets compatible with hp sprocket photo printers original version  via ,0.1875,0.375,positive
What to do if your HP all-in-one printer starts malfunctioning? Fab Cartridges https://t.co/7NpolcKoF5,what to do if your hp allinone printer starts malfunctioning fab cartridges ,0.0,0.0,neutral
"@ShokXoneStudios Hi Josh, Greetings from HP Support. 
Please follow this link: https://t.co/zzvuiWt7oR 
and enter your device details and update the printer drivers. 

Kindly DM us for further assistance. 

Regards, 
HP Support https://t.co/a2xkfCK3U9"," hi josh greetings from hp support 
please follow this link  
and enter your device details and update the printer drivers 

kindly dm us for further assistance 

regards 
hp support ",0.3,0.7,positive
@HPSupport WHY DO HP PRINTERS NEVER WORK?!! Home - 2 out of 10 print jobs work without debug! TWO!! Work - ZERO! Company replaced printer- NO ONE CAN GET IT TO WORK!! Do you actually USE YOUR OWN PRINTERS?!? I’m guessing you use another brand because workers are tired of wasting, why do hp printers never work home   out of  print jobs work without debug two work  zero company replaced printer no one can get it to work do you actually use your own printers im guessing you use another brand because workers are tired of wasting,0.06666666666666665,0.6,positive
@krishessey Pretty sure I still have my HP printer in a closet somewhere 🫠. Even took it to the Repair Cafe., pretty sure i still have my hp printer in a closet somewhere  even took it to the repair cafe,0.375,0.9444444444444444,positive
"The HP printer we bought in 2020 isn't bad. However, signing up for their stupid Instant Ink plan was a dumb decision. I canceled the plan but not it looks like someone back at my house installed one store bought cartridge, but left one instant ink, so now I'll get charged again.",the hp printer we bought in  isnt bad however signing up for their stupid instant ink plan was a dumb decision i canceled the plan but not it looks like someone back at my house installed one store bought cartridge but left one instant ink so now ill get charged again,-0.296875,0.5625,negative
So what does it mean when my HP printer won't print in black even after I've aligned and cleaned the heads and the cartridge is very much not empty?,so what does it mean when my hp printer wont print in black even after ive aligned and cleaned the heads and the cartridge is very much not empty,-0.04229166666666666,0.47020833333333334,negative
@HPSupport HOW TO USE HP PRINTERS! You don't - they never work!! Print - debug! Print - debug! unreal - home or work they suck unlike any product you have ever used!, how to use hp printers you dont  they never work print  debug print  debug unreal  home or work they suck unlike any product you have ever used,0.0,0.0,neutral
@HP There can't possibly be anyone at HP using their own printers!! NONE! that's just not real! My guess is - they use other companies printers because NOTHING THEY MAKE EVER WORKS!!, there cant possibly be anyone at hp using their own printers none thats just not real my guess is  they use other companies printers because nothing they make ever works,0.09375,0.66875,positive
"@HP how to get around HP's HORRIBLE printer software (when you can't get anything to print - which is EVERY TIME YOU TRY TO PRINT!!)  REBOOT YOUR PC! then toss it out the window!!  No matter where you try to use one (work, home, anywhere) - it  will NOT WORK!! COMPLETE GARBAGE!!", how to get around hps horrible printer software when you cant get anything to print  which is every time you try to print  reboot your pc then toss it out the window  no matter where you try to use one work home anywhere  it  will not work complete garbage,-0.45,0.7,negative
"Say “Hi” to MeMe, she’s helping me to setup a HP printer on a late night call-out in Exeter.

A little Red wine was involved but mostly stroking someone else’s pussy 🐈‍⬛ 

Harley (Debbie’s cat) will surely be having words with me on the weekend https://t.co/3dTy7ebJ8e","say hi to meme shes helping me to setup a hp printer on a late night callout in exeter

a little red wine was involved but mostly stroking someone elses pussy  

harley debbies cat will surely be having words with me on the weekend ",0.1025,0.49777777777777776,positive
"HP Sprocket Select Portable 2.3x3.4"" Instant Photo Printer (Eclipse) Print Pictures on Zink Sticky-Backed Paper from your iOS &amp; Android Device. https://t.co/stz6hNzPGC",hp sprocket select portable x instant photo printer eclipse print pictures on zink stickybacked paper from your ios amp android device ,0.0,0.6666666666666666,neutral
The biggest piece of shit I've bought since 2010 has been an HP Tango printer we bought two years ago.,the biggest piece of shit ive bought since  has been an hp tango printer we bought two years ago,-0.2,0.8,negative
"HP Sprocket Studio 4x6 Photo Paper &amp; Cartridges (80 Sheets - 2 Cartridges) Compatible ONLY with HP Studio Printer.
https://t.co/B9DjoBVNPD https://t.co/DqGR6B34JG","hp sprocket studio x photo paper amp cartridges  sheets   cartridges compatible only with hp studio printer
 ",0.0,1.0,neutral
"HP has completely lost their way. I have no idea why anyone would buy an HP printer anymore.

If the business isn't healthy enough to support a decent user experience - just shut it down.","hp has completely lost their way i have no idea why anyone would buy an hp printer anymore

if the business isnt healthy enough to support a decent user experience  just shut it down",0.1222222222222222,0.47111111111111104,positive
"@Jordy_jordanna Hey Jordan, Welcome to HP.  we understand your frustration and apologize for the inconvenience being caused due to the delay.

Please drop us a DM with the printer details using the link and we will assist you in resolving your concerns.

Regards,
HP Support https://t.co/a2xkfCK3U9"," hey jordan welcome to hp  we understand your frustration and apologize for the inconvenience being caused due to the delay

please drop us a dm with the printer details using the link and we will assist you in resolving your concerns

regards
hp support ",0.3375,0.6375,positive
shoutout to my beautiful HP printer https://t.co/d0sqoQgq74,shoutout to my beautiful hp printer ,0.85,1.0,positive
@HP @ConservationOrg @JaneGoodallInst @World_Wildlife @arborday Ive never seen a company in my life this inept at helping get a brand new printer online. It’s unacceptable,     ive never seen a company in my life this inept at helping get a brand new printer online its unacceptable,0.13636363636363635,0.45454545454545453,positive
@FavorGrace90 Gonna get a 3-1 HP LaserJet Pro MFP125aM Printer, gonna get a  hp laserjet pro mfpam printer,0.0,0.0,neutral
"Hermitshell Hard EVA Travel Case Fits HP OfficeJet 200 Portable Printer Wireless &amp; Mobile Printing (CZ993A) XITWPOR

https://t.co/ELT5KL39HK","hermitshell hard eva travel case fits hp officejet  portable printer wireless amp mobile printing cza xitwpor

",-0.2916666666666667,0.5416666666666666,negative
"@8BitSlothiness Hello, Welcome to HP! 

How would you like to be addressed? 
 
May I know if you are getting any error messages on your printer? Could you elaborate more? We'd be happy to help and get this sorted for you. 
 
Regards, 
HP Support!"," hello welcome to hp 

how would you like to be addressed 
 
may i know if you are getting any error messages on your printer could you elaborate more wed be happy to help and get this sorted for you 
 
regards 
hp support",0.65,0.85,positive
"A cheesecake from an HP Printer. Now that *would* trigger @FatEmperor 
https://t.co/Dzn5xKUqep","a cheesecake from an hp printer now that would trigger  
",0.0,0.0,neutral
@HP how do you manage to create a printer where you can corrupt the firmware by spamming ok on the web interface? I hate your company so much., how do you manage to create a printer where you can corrupt the firmware by spamming ok on the web interface i hate your company so much,-0.15000000000000002,0.65,negative
"HP OfficeJet 8015e Wireless Color All-in-One Printer with 6 Months Free Ink with HP+(228F5A), White https://t.co/PSkKS6CLmg عبر @amazon",hp officejet e wireless color allinone printer with  months free ink with hpfa white  عبر ,0.2,0.4,positive
"@HP please be on standby, Jerome Powell is about to place a large order of ink as it appears he is about to turn the money printer back on.", please be on standby jerome powell is about to place a large order of ink as it appears he is about to turn the money printer back on,0.10714285714285714,0.21428571428571427,positive
"The possible reason for hp laserjet pro printer offline might be Wi-Fi is not connected properly.  Make sure your computer and  your printer is connected to the same Wi-Fi network. Your issue of hp laserjet pro printer offline will be resolved.
https://t.co/rCcCRnuW96","the possible reason for hp laserjet pro printer offline might be wifi is not connected properly  make sure your computer and  your printer is connected to the same wifi network your issue of hp laserjet pro printer offline will be resolved
",0.125,0.5284722222222222,positive
@Phallics_Jones @mercari_app Don't they print 4x6 already? When I download the label on mu Samsung s20 and print it to my hp printer it is 4x6 I think,  dont they print x already when i download the label on mu samsung s and print it to my hp printer it is x i think,0.0,0.0,neutral
@BigSlimTx Could you tell me if there was any update made to the printer?, could you tell me if there was any update made to the printer,0.0,0.0,neutral
We literally have the worst HP printer at my work. Highly do not recommend 👎🏻,we literally have the worst hp printer at my work highly do not recommend ,-0.54,0.77,negative
"✅✅✅ Valuetoner Cartridge Envy 5660 Printer . Printer Compatibility: HP Envy 5540,5542,5544,,OfficeJet,8.200,8.200 5740,5741,5742,5743,5744,5745,5746,80 Rating 4 stars ⭐⭐⭐⭐ #revain https://t.co/tnkvX37Vea", valuetoner cartridge envy  printer  printer compatibility hp envy officejet  rating  stars  revain ,0.0,0.0,neutral
"@7driver8 @bajarvis Laser printers don't use ink. They use toner, which is already dry. The situation you cite is specifically why I won't ink printers anymore. My current is HP LaserJet Pro M118dw. But I use my scanner almost daily to go the other direction (paper -&gt; pdf).",  laser printers dont use ink they use toner which is already dry the situation you cite is specifically why i wont ink printers anymore my current is hp laserjet pro mdw but i use my scanner almost daily to go the other direction paper gt pdf,-0.04791666666666666,0.34375,negative
"holy shit, HP printers need to be thrown in the trash and set on fire. I just lost my last brain cells trying to get the piece of shit to connect",holy shit hp printers need to be thrown in the trash and set on fire i just lost my last brain cells trying to get the piece of shit to connect,-0.13333333333333333,0.5555555555555556,negative
@Araynebow_ @PlayApex Y’all are so weird smh https://t.co/U6IIQjC4QX,  yall are so weird smh ,-0.5,1.0,negative
"SATIRE: Did Lexmark Imbeds Tik-tok in LCD Printer Panels. (JOKE)
https://t.co/iiuA5eszvJ
#toner #tonercartridges #tonercartridge #InkCartridges #Printing #Ink #Hp #Canon #Ricoh #Konica #Xerox #Lexmark #Closedloop #supplychain #remanufacturedcartridge #inkcartridgerecycling… https://t.co/m5ZlLVjOSR","satire did lexmark imbeds tiktok in lcd printer panels joke

toner tonercartridges tonercartridge inkcartridges printing ink hp canon ricoh konica xerox lexmark closedloop supplychain remanufacturedcartridge inkcartridgerecycling ",0.0,0.0,neutral
